"No.","Time","Source","Destination","Protocol","Length","Info"
"6346","21.018611","150.100.12.131","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=3801 Ack=7601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6347","21.029789","150.100.12.137","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4101 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6348","21.029789","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=8201 Ack=4201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6349","21.029802","150.100.0.2","150.100.12.137","TCP","158","57300  >  49153 [ACK] Seq=8301 Ack=4201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6350","21.029881","150.100.12.137","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4201 Ack=8401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6351","21.055350","150.100.15.5","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=3701 Ack=7401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6352","21.055350","150.100.0.2","150.100.15.5","TCP","158","57300  >  49153 [ACK] Seq=7401 Ack=3801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6353","21.055364","150.100.0.2","150.100.15.5","TCP","158","57300  >  49153 [ACK] Seq=7501 Ack=3801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6354","21.055465","150.100.15.5","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=3801 Ack=7601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6355","21.084163","150.100.0.2","150.100.15.6","TCP","64","57300  >  49153 [ACK] Seq=8401 Ack=4201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6356","21.093726","150.100.0.2","150.100.15.10","TCP","64","57300  >  49153 [ACK] Seq=8601 Ack=4301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6357","21.095414","150.100.12.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4301 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6358","21.095414","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=8601 Ack=4401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6359","21.095427","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=8701 Ack=4401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6360","21.095496","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4401 Ack=8801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6361","21.095528","150.100.0.2","150.100.12.134","TCP","64","57300  >  49153 [ACK] Seq=9201 Ack=4601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6362","21.097522","150.100.15.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4701 Ack=9401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6363","21.097522","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=9401 Ack=4801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6364","21.097535","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=9501 Ack=4801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6365","21.097638","150.100.15.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4801 Ack=9601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6366","21.100223","150.100.12.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4101 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6367","21.100223","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=8201 Ack=4201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6368","21.100236","150.100.0.2","150.100.12.3","TCP","158","57300  >  49153 [ACK] Seq=8301 Ack=4201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6369","21.100304","150.100.12.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4201 Ack=8401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6370","21.107964","150.100.12.135","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4701 Ack=9401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6371","21.107964","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=9401 Ack=4801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6372","21.107977","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=9501 Ack=4801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6373","21.108045","150.100.12.135","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4801 Ack=9601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6374","21.122345","150.100.12.12","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4401 Ack=8801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6375","21.122345","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=8801 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6376","21.122359","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=8901 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6377","21.122427","150.100.12.12","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4501 Ack=9001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6378","21.124845","150.100.12.130","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4101 Ack=8201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6379","21.124845","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=8201 Ack=4201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6380","21.124858","150.100.0.2","150.100.12.130","TCP","158","57300  >  49153 [ACK] Seq=8301 Ack=4201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6381","21.124931","150.100.12.130","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4201 Ack=8401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6382","21.136611","150.100.15.8","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4201 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6383","21.136611","150.100.0.2","150.100.15.8","TCP","158","57300  >  49153 [ACK] Seq=8401 Ack=4301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6384","21.136625","150.100.0.2","150.100.15.8","TCP","158","57300  >  49153 [ACK] Seq=8501 Ack=4301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6385","21.136723","150.100.15.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4301 Ack=8601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6386","21.145457","150.100.15.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4801 Ack=9601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6387","21.145457","150.100.0.2","150.100.15.4","TCP","64","57300  >  49153 [ACK] Seq=9601 Ack=4901 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6388","21.145463","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=9601 Ack=4901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6389","21.145483","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=9701 Ack=4901 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6390","21.145582","150.100.15.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4901 Ack=9801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6391","21.146080","150.100.0.2","150.100.12.9","TCP","64","57300  >  49153 [ACK] Seq=6801 Ack=3401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6392","21.163221","150.100.15.9","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=3901 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6393","21.163221","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=7801 Ack=4001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6394","21.163235","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=7901 Ack=4001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6395","21.163335","150.100.15.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4001 Ack=8001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6396","21.166280","150.100.0.2","150.100.15.7","TCP","64","57300  >  49153 [ACK] Seq=9001 Ack=4501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6397","21.172400","150.100.12.133","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4401 Ack=8801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6398","21.172400","150.100.0.2","150.100.12.133","TCP","158","57300  >  49153 [ACK] Seq=8801 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6399","21.172414","150.100.0.2","150.100.12.133","TCP","158","57300  >  49153 [ACK] Seq=8901 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6400","21.172492","150.100.12.133","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4501 Ack=9001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6401","21.202354","150.100.0.2","150.100.12.4","TCP","64","57300  >  49153 [ACK] Seq=8201 Ack=4101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6402","21.218528","150.100.0.2","150.100.12.131","TCP","64","57300  >  49153 [ACK] Seq=7601 Ack=3801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6403","21.229789","150.100.0.2","150.100.12.137","TCP","64","57300  >  49153 [ACK] Seq=8401 Ack=4201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6404","21.231899","150.100.12.138","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4501 Ack=9001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6405","21.231899","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=9001 Ack=4601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6406","21.231913","150.100.0.2","150.100.12.138","TCP","158","57300  >  49153 [ACK] Seq=9101 Ack=4601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6407","21.231940","150.100.15.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=3901 Ack=7801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6408","21.231959","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=7801 Ack=4001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6409","21.231980","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=7901 Ack=4001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6410","21.232024","150.100.12.138","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4601 Ack=9201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6411","21.232080","150.100.15.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4001 Ack=8001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6412","21.235398","150.100.12.5","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=3701 Ack=7401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6413","21.235398","150.100.0.2","150.100.12.5","TCP","158","57300  >  49153 [ACK] Seq=7401 Ack=3801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6414","21.235412","150.100.0.2","150.100.12.5","TCP","158","57300  >  49153 [ACK] Seq=7501 Ack=3801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6415","21.235489","150.100.12.5","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=3801 Ack=7601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6416","21.241729","150.100.12.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4901 Ack=9801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6417","21.241729","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=9801 Ack=5001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6418","21.241742","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=9901 Ack=5001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6419","21.241810","150.100.12.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=5001 Ack=10001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6420","21.248749","150.100.12.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4401 Ack=8801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6421","21.248749","150.100.0.2","150.100.12.11","TCP","64","57300  >  49153 [ACK] Seq=8801 Ack=4501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6422","21.248755","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=8801 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6423","21.248778","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=8901 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6424","21.248848","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4501 Ack=9001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6425","21.255350","150.100.0.2","150.100.15.5","TCP","64","57300  >  49153 [ACK] Seq=7601 Ack=3801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6426","21.281201","150.100.12.136","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4501 Ack=9001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6427","21.281201","150.100.0.2","150.100.12.136","TCP","158","57300  >  49153 [ACK] Seq=9001 Ack=4601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6428","21.281215","150.100.0.2","150.100.12.136","TCP","158","57300  >  49153 [ACK] Seq=9101 Ack=4601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6429","21.281294","150.100.12.136","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4601 Ack=9201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6430","21.300223","150.100.0.2","150.100.12.3","TCP","64","57300  >  49153 [ACK] Seq=8401 Ack=4201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6431","21.302409","150.100.15.6","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4201 Ack=8401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6432","21.302409","150.100.0.2","150.100.15.6","TCP","158","57300  >  49153 [ACK] Seq=8401 Ack=4301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6433","21.302422","150.100.0.2","150.100.15.6","TCP","158","57300  >  49153 [ACK] Seq=8501 Ack=4301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6434","21.302522","150.100.15.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4301 Ack=8601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6435","21.307964","150.100.0.2","150.100.12.135","TCP","64","57300  >  49153 [ACK] Seq=9601 Ack=4801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6436","21.319415","150.100.15.9","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4001 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6437","21.319415","150.100.0.2","150.100.15.9","TCP","64","57300  >  49153 [ACK] Seq=8001 Ack=4101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6438","21.319421","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=8001 Ack=4101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6439","21.319443","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=8101 Ack=4101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6440","21.319544","150.100.15.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4101 Ack=8201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6441","21.322345","150.100.0.2","150.100.12.12","TCP","64","57300  >  49153 [ACK] Seq=9001 Ack=4501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6442","21.324363","150.100.12.134","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4601 Ack=9201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6443","21.324363","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=9201 Ack=4701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6444","21.324377","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=9301 Ack=4701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6445","21.324453","150.100.12.134","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4701 Ack=9401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6446","21.324845","150.100.0.2","150.100.12.130","TCP","64","57300  >  49153 [ACK] Seq=8401 Ack=4201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6447","21.336611","150.100.0.2","150.100.15.8","TCP","64","57300  >  49153 [ACK] Seq=8601 Ack=4301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6448","21.340082","150.100.15.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4501 Ack=9001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6449","21.340082","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=9001 Ack=4601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6450","21.340096","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=9101 Ack=4601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6451","21.340196","150.100.15.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4601 Ack=9201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6452","21.362992","150.100.15.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4601 Ack=9201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6453","21.362992","150.100.0.2","150.100.15.3","TCP","64","57300  >  49153 [ACK] Seq=9201 Ack=4701 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6454","21.362998","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=9201 Ack=4701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6455","21.363025","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=9301 Ack=4701 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6456","21.363125","150.100.15.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4701 Ack=9401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6457","21.372400","150.100.0.2","150.100.12.133","TCP","64","57300  >  49153 [ACK] Seq=9001 Ack=4501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6458","21.375007","150.100.12.8","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4701 Ack=9401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6459","21.375007","150.100.0.2","150.100.12.8","TCP","158","57300  >  49153 [ACK] Seq=9401 Ack=4801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6460","21.375021","150.100.0.2","150.100.12.8","TCP","158","57300  >  49153 [ACK] Seq=9501 Ack=4801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6461","21.375097","150.100.12.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4801 Ack=9601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6462","21.397878","150.100.12.139","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4401 Ack=8801 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6463","21.397878","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=8801 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6464","21.397892","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=8901 Ack=4501 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6465","21.397963","150.100.12.139","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4501 Ack=9001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6466","21.402065","150.100.12.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=5001 Ack=10001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6467","21.402065","150.100.0.2","150.100.12.10","TCP","64","57300  >  49153 [ACK] Seq=10001 Ack=5101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6468","21.402071","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=10001 Ack=5101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6469","21.402091","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=10101 Ack=5101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6470","21.402159","150.100.12.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=5101 Ack=10201 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6471","21.403330","150.100.15.6","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4301 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6472","21.403330","150.100.0.2","150.100.15.6","TCP","64","57300  >  49153 [ACK] Seq=8601 Ack=4401 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6473","21.403336","150.100.0.2","150.100.15.6","TCP","158","57300  >  49153 [ACK] Seq=8601 Ack=4401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6474","21.403360","150.100.0.2","150.100.15.6","TCP","158","57300  >  49153 [ACK] Seq=8701 Ack=4401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6475","21.403464","150.100.15.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4401 Ack=8801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6476","21.431899","150.100.0.2","150.100.12.138","TCP","64","57300  >  49153 [ACK] Seq=9201 Ack=4601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6477","21.431940","150.100.0.2","150.100.15.11","TCP","64","57300  >  49153 [ACK] Seq=8001 Ack=4001 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6478","21.435398","150.100.0.2","150.100.12.5","TCP","64","57300  >  49153 [ACK] Seq=7601 Ack=3801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6479","21.445867","150.100.15.8","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4301 Ack=8601 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6480","21.445867","150.100.0.2","150.100.15.8","TCP","158","57300  >  49153 [ACK] Seq=8601 Ack=4401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6481","21.445880","150.100.0.2","150.100.15.8","TCP","158","57300  >  49153 [ACK] Seq=8701 Ack=4401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6482","21.445988","150.100.15.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=4401 Ack=8801 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6483","21.481201","150.100.0.2","150.100.12.136","TCP","64","57300  >  49153 [ACK] Seq=9201 Ack=4601 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"6484","21.499595","150.100.15.2","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=4001 Ack=8001 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
